"study_name","sample_id","subject_id","target_condition","target_condition_ontology_term_id","body_site","body_site_ontology_term_id","host_species","host_species_ontology_term_id","control","control_ontology_term_id","age","age_group","age_group_ontology_term_id","age_unit","age_unit_ontology_term_id","sex","sex_ontology_term_id","disease","disease_ontology_term_id","curator","uncurated_sample_name","uncurated_library_ID","uncurated_title","uncurated_host","uncurated_DNA_extraction_kit","uncurated_library_strategy","uncurated_library_source","uncurated_library_selection","uncurated_library_layout","uncurated_platform","uncurated_instrument_model","uncurated_run_id","uncurated_run_date","uncurated_design_description","uncurated_filetype","uncurated_filename","uncurated_filename2","uncurated_filename3","uncurated_filename4","uncurated_assembly","uncurated_fasta_file","uncurated_geo_loc_name_country","uncurated_lat_lon","uncurated_collection_date","uncurated_mouse_id","uncurated_genotype","uncurated_treatment","uncurated_age_weeks","uncurated_cage","uncurated_cohort","uncurated_subcohort","uncurated_unitn_file_paths","uncurated_uuid"
"MazmanianS_MoiseyenkoA","CALTEC-001-3C-F","CALTEC-001-3C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-3C-F","CALTEC-001-3C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2289,"ASO","Vehicle",18,5,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3C-F/CALTEC-001-3C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3C-F/CALTEC-001-3C-F_R2.fastq.gz;","2bcd07f9-960c-4bf9-a147-93daa514d7e8"
"MazmanianS_MoiseyenkoA","CALTEC-001-4C-F","CALTEC-001-4C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-4C-F","CALTEC-001-4C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2290,"ASO","Vehicle",18,5,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4C-F/CALTEC-001-4C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4C-F/CALTEC-001-4C-F_R2.fastq.gz;","fdb23de2-cc37-43b6-97a7-b63fa41b3fd2"
"MazmanianS_MoiseyenkoA","CALTEC-001-5C-F","CALTEC-001-5C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-5C-F","CALTEC-001-5C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2298,"ASO","Vehicle",18,6,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5C-F/CALTEC-001-5C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5C-F/CALTEC-001-5C-F_R2.fastq.gz;","bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330"
"MazmanianS_MoiseyenkoA","CALTEC-001-6C-F","CALTEC-001-6C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-6C-F","CALTEC-001-6C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2297,"ASO","Vehicle",18,6,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6C-F/CALTEC-001-6C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6C-F/CALTEC-001-6C-F_R2.fastq.gz;","36ff5b45-340f-4508-97f8-2db37a2c0c1a"
"MazmanianS_MoiseyenkoA","CALTEC-001-7C-F","CALTEC-001-7C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-7C-F","CALTEC-001-7C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2307,"ASO","Vehicle",18,7,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7C-F/CALTEC-001-7C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7C-F/CALTEC-001-7C-F_R2.fastq.gz;","0fe3ff8e-33c6-4901-8926-4a941a907c76"
"MazmanianS_MoiseyenkoA","CALTEC-001-8C-F","CALTEC-001-8C-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-8C-F","CALTEC-001-8C-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2308,"ASO","Vehicle",18,7,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8C-F/CALTEC-001-8C-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8C-F/CALTEC-001-8C-F_R2.fastq.gz;","b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b"
"MazmanianS_MoiseyenkoA","CALTEC-001-1F-F","CALTEC-001-1F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-1F-F","CALTEC-001-1F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2276,"ASO","Fp",18,9,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1F-F/CALTEC-001-1F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1F-F/CALTEC-001-1F-F_R2.fastq.gz;","fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2"
"MazmanianS_MoiseyenkoA","CALTEC-001-2F-F","CALTEC-001-2F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-2F-F","CALTEC-001-2F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2277,"ASO","Fp",18,9,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2F-F/CALTEC-001-2F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2F-F/CALTEC-001-2F-F_R2.fastq.gz;","8cafea18-38fb-4044-aa6e-e3575baf4f75"
"MazmanianS_MoiseyenkoA","CALTEC-001-3F-F","CALTEC-001-3F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-3F-F","CALTEC-001-3F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2280,"ASO","Fp",18,10,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3F-F/CALTEC-001-3F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3F-F/CALTEC-001-3F-F_R2.fastq.gz;","9e528736-741f-4de9-9adf-e99566a3ec5c"
"MazmanianS_MoiseyenkoA","CALTEC-001-4F-F","CALTEC-001-4F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-4F-F","CALTEC-001-4F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2281,"ASO","Fp",18,10,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4F-F/CALTEC-001-4F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4F-F/CALTEC-001-4F-F_R2.fastq.gz;","e35b993e-9261-4c7c-ac5d-5598630adf6f"
"MazmanianS_MoiseyenkoA","CALTEC-001-5F-F","CALTEC-001-5F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-5F-F","CALTEC-001-5F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2285,"ASO","Fp",18,11,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5F-F/CALTEC-001-5F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5F-F/CALTEC-001-5F-F_R2.fastq.gz;","69d5e82f-530b-4de1-b71c-d97e4fee1b23"
"MazmanianS_MoiseyenkoA","CALTEC-001-6F-F","CALTEC-001-6F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-6F-F","CALTEC-001-6F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2284,"ASO","Fp",18,11,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6F-F/CALTEC-001-6F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6F-F/CALTEC-001-6F-F_R2.fastq.gz;","8026eead-3968-4929-8ac4-126ead00a55d"
"MazmanianS_MoiseyenkoA","CALTEC-001-7F-F","CALTEC-001-7F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-7F-F","CALTEC-001-7F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2312,"ASO","Fp",18,12,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7F-F/CALTEC-001-7F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7F-F/CALTEC-001-7F-F_R2.fastq.gz;","5a6ae85c-b6fe-4bed-9d79-2fc3d722416f"
"MazmanianS_MoiseyenkoA","CALTEC-001-8F-F","CALTEC-001-8F-F","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-8F-F","CALTEC-001-8F-F","Mouse fecal metagenome of Faecalibacterium prausnitzii cohort: ASO treated","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Oct",2313,"ASO","Fp",18,13,"Fp7","Fp7-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8F-F/CALTEC-001-8F-F_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8F-F/CALTEC-001-8F-F_R2.fastq.gz;","667fd635-ee7a-4d22-a128-8d7567559348"
"MazmanianS_MoiseyenkoA","CALTEC-001-1W-B","CALTEC-001-1W-B","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-1W-B","CALTEC-001-1W-B","Mouse fecal metagenome of beneficial comunity cohort: WT control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Nov",2328,"WT","Vehicle",18,15,"bCL","bCL-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1W-B/CALTEC-001-1W-B_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1W-B/CALTEC-001-1W-B_R2.fastq.gz;","3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d"
"MazmanianS_MoiseyenkoA","CALTEC-001-2W-B","CALTEC-001-2W-B","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",18,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-2W-B","CALTEC-001-2W-B","Mouse fecal metagenome of beneficial comunity cohort: WT control","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372","24-Nov",2330,"WT","Vehicle",18,15,"bCL","bCL-1","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2W-B/CALTEC-001-2W-B_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2W-B/CALTEC-001-2W-B_R2.fastq.gz;","64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec"
