"study_name","sample_id","subject_id","target_condition","target_condition_ontology_term_id","body_site","body_site_ontology_term_id","host_species","host_species_ontology_term_id","control","control_ontology_term_id","age","age_group","age_group_ontology_term_id","age_unit","age_unit_ontology_term_id","sex","sex_ontology_term_id","disease","disease_ontology_term_id","curator","uncurated_sample_name","uncurated_library_ID","uncurated_title","uncurated_HOST","uncurated_DNA_extraction_kit","uncurated_library_strategy","uncurated_library_source","uncurated_library_selection","uncurated_library_layout","uncurated_platform","uncurated_instrument_model","uncurated_run_id","uncurated_run_date","uncurated_design_description","uncurated_filetype","uncurated_filename","uncurated_filename2","uncurated_filename3","uncurated_filename4","uncurated_assembly","uncurated_fasta_file","uncurated_geo_loc_name_country","uncurated_lat_lon","uncurated_age_weeks","uncurated_donor_microbiome_type","uncurated_cage","uncurated_unitn_file_paths","uncurated_uuid"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD15","CALTEC-001-DGD15","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.14,NA,NA,"Week","NCIT:C29844","Female","NCIT:C16576",NA,NA,"Kaelyn Long","CALTEC-001-DGD15","CALTEC-001-DGD15","Fecal metagenome of C57BL/6 female mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268385",13.14,"WildR","E","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD15/CALTEC-001-DGD15_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD15/CALTEC-001-DGD15_R2.fastq.gz;","1e626f8b-ce4e-4a6a-ae29-82e7ec86b8b8"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD16","CALTEC-001-DGD16","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.14,NA,NA,"Week","NCIT:C29844","Female","NCIT:C16576",NA,NA,"Kaelyn Long","CALTEC-001-DGD16","CALTEC-001-DGD16","Fecal metagenome of C57BL/6 female mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268386",13.14,"WildR","E","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD16/CALTEC-001-DGD16_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD16/CALTEC-001-DGD16_R2.fastq.gz;","54e030ee-294e-4eea-a177-0d3cbc65efd5"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD17","CALTEC-001-DGD17","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.14,NA,NA,"Week","NCIT:C29844","Female","NCIT:C16576",NA,NA,"Kaelyn Long","CALTEC-001-DGD17","CALTEC-001-DGD17","Fecal metagenome of C57BL/6 female mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268387",13.14,"WildR","E","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD17/CALTEC-001-DGD17_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD17/CALTEC-001-DGD17_R2.fastq.gz;","bfede8e1-e9fd-434f-9f74-7b1cd424edd7"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD1","CALTEC-001-DGD1","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13.57,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD1","CALTEC-001-DGD1","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268371",13.57,"SPF","A","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD1/CALTEC-001-DGD1_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD1/CALTEC-001-DGD1_R2.fastq.gz;","3dfecd3b-2532-4ca8-ac85-63465dd3e03e"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD2","CALTEC-001-DGD2","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13.57,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD2","CALTEC-001-DGD2","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268372",13.57,"SPF","A","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD2/CALTEC-001-DGD2_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD2/CALTEC-001-DGD2_R2.fastq.gz;","d2b9638a-8c15-4d1d-b5cd-3efeeeed0f2f"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD3","CALTEC-001-DGD3","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13.57,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD3","CALTEC-001-DGD3","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268373",13.57,"SPF","A","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD3/CALTEC-001-DGD3_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD3/CALTEC-001-DGD3_R2.fastq.gz;","631e73ff-42b9-47ca-b2a0-8dcc7558af6c"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD4","CALTEC-001-DGD4","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13.57,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD4","CALTEC-001-DGD4","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268374",13.57,"SPF","A","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD4/CALTEC-001-DGD4_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD4/CALTEC-001-DGD4_R2.fastq.gz;","6813c146-ca62-4ff7-9add-01d23ccbeff0"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD12","CALTEC-001-DGD12","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD12","CALTEC-001-DGD12","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268382",13,"SPF","D","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD12/CALTEC-001-DGD12_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD12/CALTEC-001-DGD12_R2.fastq.gz;","6d7cb714-e814-458b-82b4-f83edfe4e901"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD13","CALTEC-001-DGD13","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD13","CALTEC-001-DGD13","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268383",13,"SPF","D","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD13/CALTEC-001-DGD13_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD13/CALTEC-001-DGD13_R2.fastq.gz;","25419c44-26ba-4084-9e13-3303fca5bb1a"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD14","CALTEC-001-DGD14","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Study Control","NCIT:C142703",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD14","CALTEC-001-DGD14","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from specific pathogen free mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268384",13,"SPF","D","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD14/CALTEC-001-DGD14_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD14/CALTEC-001-DGD14_R2.fastq.gz;","ba26be3f-c2d9-4103-96e6-eacc0ff75afd"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD8","CALTEC-001-DGD8","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD8","CALTEC-001-DGD8","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268378",13,"WildR","C","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD8/CALTEC-001-DGD8_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD8/CALTEC-001-DGD8_R2.fastq.gz;","265da01f-bce1-4735-8184-43f42ba5f34b"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD9","CALTEC-001-DGD9","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD9","CALTEC-001-DGD9","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268379",13,"WildR","C","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD9/CALTEC-001-DGD9_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD9/CALTEC-001-DGD9_R2.fastq.gz;","985f49c5-a0d2-428d-98f4-b458b0c2c0da"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD10","CALTEC-001-DGD10","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD10","CALTEC-001-DGD10","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268380",13,"WildR","C","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD10/CALTEC-001-DGD10_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD10/CALTEC-001-DGD10_R2.fastq.gz;","ae015e92-34c1-45a4-818e-c5bc6d1100c9"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD11","CALTEC-001-DGD11","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD11","CALTEC-001-DGD11","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268381",13,"WildR","C","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD11/CALTEC-001-DGD11_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD11/CALTEC-001-DGD11_R2.fastq.gz;","074be6f7-95e8-4874-a959-f6ea3c4f9a57"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD21","CALTEC-001-DGD21","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.29,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD21","CALTEC-001-DGD21","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268391",13.29,"WildR","G","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD21/CALTEC-001-DGD21_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD21/CALTEC-001-DGD21_R2.fastq.gz;","e66fe6d2-f209-46d6-bee7-ac23ba1dda5f"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD22","CALTEC-001-DGD22","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.29,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD22","CALTEC-001-DGD22","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268392",13.29,"WildR","G","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD22/CALTEC-001-DGD22_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD22/CALTEC-001-DGD22_R2.fastq.gz;","76c63789-765d-4413-a79f-a1762baa2627"
"MazmanianS_DumitrescuDG","CALTEC-001-DGD23","CALTEC-001-DGD23","Parkinson Disease","NCIT:C26845","feces","UBERON:0001988","Mus musculus","NCBITaxon:10090","Case","NCIT:C49152",13.29,NA,NA,"Week","NCIT:C29844","Male","NCIT:C20197",NA,NA,"Kaelyn Long","CALTEC-001-DGD23","CALTEC-001-DGD23","Fecal metagenome of C57BL/6 male mice colonized with gut microbiome from wild mice","Mus musculus","QIAamp PowerFecal Pro","WGS","METAGENOMIC","RANDOM","paired","ILLUMINA","Illumina NovaSeq X Plus",435,"3/7/25","DNA was isolated from one mouse stool sample pellet using the Qiagen QIAamp PowerFecal Pro kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.","fastq",NA,NA,NA,NA,NA,NA,"USA","34.1374596;-118.1268393",13.29,"WildR","G","/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD23/CALTEC-001-DGD23_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-DGD23/CALTEC-001-DGD23_R2.fastq.gz;","1a5cec06-30f2-4b70-9da0-ddfe28efcaea"
